COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,DateTime,
78,0,441,4627.692308,4136.410256,3931.282051,4358.461538,4476.410256,4396.923077,4318.974359,4440,4594.871795,4121.025641,4320.512821,4204.102564,4042.564103,4258.461538,1663,1693,15.95,15.91211224,0,0,0,0,2/8/15 6:13
79,0,436,4633.846154,4140,3945.641026,4364.615385,4473.846154,4388.717949,4318.974359,4443.589744,4602.051282,4115.897436,4325.128205,4213.333333,4047.179487,4264.615385,1664,1693,15.958,15.91211224,0,0,0,0,2/8/15 6:13
80,0,388,4658.974359,4148.205128,3956.923077,4366.666667,4457.948718,4385.128205,4319.487179,4445.641026,4602.051282,4108.717949,4327.179487,4225.641026,4045.128205,4281.538462,1663,1693,15.967,15.91211224,0,0,0,0,2/8/15 6:13
81,0,463,4681.538462,4157.948718,3961.025641,4371.282051,4455.897436,4393.333333,4317.948718,4443.589744,4590.25641,4105.128205,4329.230769,4230.25641,4053.846154,4305.641026,1663,1693,15.975,15.91211224,0,0,0,0,2/8/15 6:13
82,0,441,4691.794872,4157.948718,3960.512821,4372.307692,4461.538462,4391.794872,4312.307692,4445.641026,4586.666667,4105.641026,4328.717949,4226.153846,4061.538462,4318.974359,1664,1693,15.983,15.91211224,0,0,0,0,2/8/15 6:13
83,0,436,4691.282051,4155.897436,3961.025641,4362.564103,4458.461538,4378.974359,4310.25641,4454.871795,4596.923077,4107.179487,4326.153846,4228.717949,4056.410256,4310.769231,1664,1691,15.99,15.91211224,0,0,0,0,2/8/15 6:13
84,0,388,4688.717949,4153.846154,3961.538462,4360,4454.358974,4380.512821,4312.820513,4461.538462,4602.564103,4104.102564,4328.717949,4233.333333,4053.846154,4293.846154,1664,1691,15.997,15.91211224,0,0,0,0,2/8/15 6:13
85,0,463,4683.076923,4142.564103,3953.846154,4364.102564,4450.25641,4386.153846,4312.820513,4454.358974,4591.282051,4100.512821,4332.820513,4225.128205,4052.307692,4297.435897,1665,1691,16.005,15.91211224,0,0,0,0,2/8/15 6:13
86,0,441,4675.384615,4137.435897,3944.615385,4360.512821,4436.410256,4371.794872,4312.307692,4442.051282,4578.461538,4101.025641,4329.74359,4212.820513,4046.666667,4329.74359,1664,1692,16.013,15.91211224,0,0,0,0,2/8/15 6:13
87,0,436,4666.153846,4143.589744,3944.615385,4355.897436,4428.717949,4361.025641,4313.846154,4446.153846,4584.615385,4106.153846,4325.128205,4213.846154,4041.538462,4340.512821,1665,1691,16.021,15.91211224,0,0,0,0,2/8/15 6:13
88,0,388,4655.384615,4138.974359,3944.615385,4355.384615,4438.974359,4367.179487,4313.846154,4462.051282,4596.923077,4109.74359,4328.717949,4225.128205,4036.410256,4295.384615,1664,1692,16.03,15.91211224,0,0,0,0,2/8/15 6:13
89,0,463,4650.25641,4123.589744,3933.333333,4349.74359,4454.358974,4369.230769,4311.794872,4465.128205,4593.846154,4102.564103,4327.692308,4235.384615,4029.74359,4254.871795,1665,1692,16.037,16.03722,0,0,0,0,2/8/15 6:13
90,0,441,4641.538462,4121.025641,3917.435897,4349.230769,4474.358974,4373.333333,4313.333333,4462.051282,4586.153846,4091.794872,4318.974359,4234.871795,4023.589744,4267.179487,1662,1692,16.045,16.03722,0,0,0,0,2/8/15 6:13
91,0,436,4623.076923,4123.589744,3915.384615,4350.769231,4480.512821,4382.564103,4317.948718,4471.282051,4593.846154,4098.974359,4315.384615,4230.25641,4017.435897,4284.615385,1663,1691,16.053,16.03722,0,0,0,0,2/8/15 6:13
92,0,388,4607.692308,4117.435897,3923.589744,4347.692308,4456.923077,4384.102564,4320,4477.948718,4602.564103,4121.538462,4315.384615,4232.820513,4015.384615,4263.589744,1662,1690,16.06,16.03722,0,0,0,0,2/8/15 6:13
93,0,463,4618.974359,4119.487179,3928.205128,4355.384615,4450.769231,4390.25641,4318.974359,4474.871795,4605.128205,4123.076923,4314.871795,4236.410256,4017.435897,4234.871795,1663,1690,16.068,16.0684967,0,0,0,0,2/8/15 6:13
94,0,441,4625.128205,4120.512821,3930.769231,4356.923077,4476.923077,4398.461538,4319.487179,4482.051282,4599.487179,4109.230769,4311.282051,4238.461538,4008.717949,4220.512821,1662,1689,16.075,16.0684967,0,0,0,0,2/8/15 6:13
95,0,436,4605.641026,4107.692308,3927.179487,4342.051282,4481.538462,4391.282051,4320.512821,4490.25641,4584.615385,4108.717949,4306.666667,4235.384615,3988.205128,4225.641026,1662,1692,16.083,16.0684967,0,0,0,0,2/8/15 6:13
96,0,388,4602.564103,4099.487179,3915.384615,4336.923077,4461.025641,4381.538462,4320,4483.589744,4583.589744,4111.282051,4305.641026,4223.589744,3984.615385,4242.051282,1663,1691,16.09,16.0684967,0,0,0,0,2/8/15 6:13
97,0,463,4610.769231,4107.179487,3909.74359,4344.615385,4451.282051,4376.410256,4319.487179,4475.897436,4594.871795,4105.641026,4301.538462,4215.897436,3997.948718,4241.025641,1662,1692,16.098,16.0684967,0,0,0,0,2/8/15 6:13
98,0,441,4596.410256,4111.282051,3911.794872,4344.102564,4448.717949,4370.25641,4318.974359,4476.923077,4590.769231,4104.102564,4294.871795,4216.410256,3993.333333,4222.564103,1663,1691,16.106,16.0684967,0,0,0,0,2/8/15 6:13
99,0,436,4584.102564,4106.153846,3909.74359,4339.487179,4452.820513,4374.871795,4318.974359,4478.461538,4580.512821,4107.692308,4294.871795,4215.897436,3973.333333,4208.205128,1663,1692,16.114,16.0684967,0,0,0,0,2/8/15 6:13
100,0,388,4605.128205,4107.179487,3910.769231,4342.051282,4471.282051,4395.384615,4318.461538,4484.102564,4585.128205,4106.666667,4298.974359,4216.923077,3974.871795,4197.948718,1663,1691,16.122,16.0684967,0,0,0,0,2/8/15 6:13
101,0,463,4621.025641,4108.717949,3914.871795,4341.538462,4478.461538,4410.769231,4317.435897,4490.25641,4594.871795,4106.153846,4295.897436,4217.435897,3987.179487,4203.589744,1663,1691,16.13,16.0684967,0,0,0,0,2/8/15 6:13
102,0,441,4605.641026,4106.666667,3912.307692,4341.538462,4466.666667,4410.25641,4317.435897,4491.794872,4601.538462,4106.153846,4293.333333,4206.666667,3988.205128,4230.769231,1665,1689,16.138,16.0684967,0,0,0,0,2/8/15 6:13
103,0,436,4589.230769,4107.179487,3909.74359,4347.692308,4462.564103,4398.461538,4318.974359,4490.769231,4604.102564,4101.025641,4294.358974,4196.923077,3985.128205,4230.25641,1664,1689,16.146,16.0684967,0,0,0,0,2/8/15 6:13
104,0,388,4595.897436,4113.333333,3908.717949,4352.820513,4458.974359,4385.128205,4319.487179,4488.717949,4593.333333,4102.564103,4294.871795,4200.512821,3981.025641,4198.461538,1664,1690,16.154,16.0684967,0,0,0,0,2/8/15 6:13
105,0,463,4608.205128,4113.333333,3906.666667,4348.717949,4453.846154,4390.25641,4318.974359,4487.692308,4589.230769,4116.923077,4297.435897,4200,3975.897436,4193.846154,1665,1688,16.162,16.16232681,0,0,0,0,2/8/15 6:13
106,0,441,4592.820513,4103.589744,3908.205128,4341.538462,4467.692308,4408.717949,4318.974359,4492.820513,4598.974359,4127.692308,4296.923077,4188.717949,3974.358974,4205.641026,1664,1690,16.169,16.16232681,0,0,0,0,2/8/15 6:13
107,0,436,4589.74359,4108.717949,3912.307692,4342.051282,4480.512821,4419.487179,4318.974359,4495.384615,4606.153846,4122.051282,4296.410256,4183.589744,3977.435897,4191.282051,1666,1688,16.177,16.16232681,0,0,0,0,2/8/15 6:13
108,0,388,4606.153846,4120.512821,3911.794872,4341.025641,4476.410256,4415.897436,4318.974359,4492.820513,4603.076923,4120.512821,4298.461538,4189.74359,3983.076923,4178.461538,1665,1690,16.185,16.16232681,0,0,0,0,2/8/15 6:13
109,0,463,4600,4118.974359,3903.589744,4340.512821,4482.051282,4410.769231,4318.974359,4490.25641,4602.051282,4134.358974,4294.871795,4187.179487,3988.717949,4215.897436,1664,1689,16.193,16.16232681,0,0,0,0,2/8/15 6:13
110,0,441,4588.717949,4117.948718,3896.410256,4346.666667,4494.358974,4412.820513,4319.487179,4488.717949,4601.538462,4141.538462,4288.717949,4173.333333,3991.794872,4247.692308,1664,1690,16.201,16.16232681,0,0,0,0,2/8/15 6:13
111,0,436,4594.871795,4120.512821,3898.461538,4346.153846,4492.307692,4412.307692,4318.974359,4488.717949,4596.923077,4138.461538,4293.846154,4165.641026,3988.205128,4218.461538,1664,1690,16.209,16.16232681,0,0,0,0,2/8/15 6:13
112,0,388,4594.871795,4116.923077,3896.410256,4335.384615,4487.179487,4405.641026,4318.974359,4490.769231,4595.897436,4138.974359,4296.923077,4167.179487,3979.487179,4202.564103,1664,1691,16.217,16.16232681,0,0,0,0,2/8/15 6:13
113,0,463,4584.102564,4110.769231,3893.846154,4328.205128,4492.307692,4397.948718,4320.512821,4488.205128,4596.923077,4137.435897,4284.615385,4167.692308,3974.871795,4227.179487,1664,1690,16.225,16.16232681,0,0,0,0,2/8/15 6:13
114,0,441,4584.102564,4111.282051,3905.128205,4329.230769,4492.307692,4398.461538,4316.923077,4480.512821,4586.666667,4130.769231,4282.564103,4167.179487,3978.974359,4210.769231,1664,1689,16.233,16.16232681,0,0,0,0,2/8/15 6:13
115,0,436,4587.179487,4106.666667,3913.333333,4326.666667,4479.487179,4401.025641,4310.769231,4473.333333,4574.871795,4133.846154,4287.179487,4176.410256,3977.948718,4177.948718,1664,1689,16.24,16.16232681,0,0,0,0,2/8/15 6:13
116,0,388,4587.179487,4103.076923,3910.25641,4325.128205,4468.717949,4397.948718,4311.282051,4473.333333,4582.564103,4136.410256,4282.564103,4182.564103,3969.74359,4188.717949,1665,1688,16.248,16.16232681,0,0,0,0,2/8/15 6:13
117,0,463,4579.487179,4109.230769,3909.230769,4331.282051,4473.846154,4397.948718,4315.384615,4480.512821,4597.435897,4127.179487,4286.666667,4175.384615,3977.435897,4203.076923,1663,1690,16.255,16.16232681,0,0,0,0,2/8/15 6:13
118,0,441,4565.641026,4111.794872,3901.538462,4335.384615,4478.974359,4398.974359,4315.384615,4481.025641,4595.384615,4126.666667,4292.307692,4166.666667,3990.25641,4206.666667,1665,1691,16.263,16.16232681,0,0,0,0,2/8/15 6:13
119,0,436,4572.307692,4110.25641,3894.358974,4331.794872,4477.948718,4383.589744,4314.358974,4473.846154,4586.153846,4135.384615,4283.589744,4167.692308,3981.538462,4214.871795,1664,1691,16.272,16.16232681,0,0,0,0,2/8/15 6:13
120,0,388,4587.179487,4109.230769,3907.179487,4327.692308,4495.384615,4371.794872,4315.384615,4478.974359,4584.102564,4139.487179,4278.974359,4170.25641,3971.282051,4209.230769,1664,1691,16.28,16.16232681,0,0,0,0,2/8/15 6:13
121,0,463,4586.153846,4109.74359,3916.923077,4326.153846,4516.410256,4391.794872,4315.384615,4490.769231,4585.641026,4135.897436,4287.179487,4165.641026,3976.923077,4204.615385,1664,1690,16.288,16.28743553,0,0,0,0,2/8/15 6:13
122,0,441,4581.025641,4115.384615,3908.717949,4330.25641,4509.230769,4413.846154,4315.384615,4493.333333,4589.230769,4127.179487,4291.794872,4167.692308,3983.589744,4211.794872,1665,1690,16.295,16.28743553,0,0,0,0,2/8/15 6:13
123,0,436,4586.153846,4124.615385,3910.769231,4340,4493.846154,4407.179487,4315.384615,4495.897436,4589.74359,4127.692308,4290.769231,4170.25641,3985.128205,4220,1663,1690,16.303,16.28743553,0,0,0,0,2/8/15 6:13
124,0,388,4585.128205,4124.102564,3915.897436,4341.538462,4491.282051,4394.871795,4315.384615,4505.641026,4585.128205,4144.102564,4283.076923,4155.384615,3989.230769,4231.794872,1664,1690,16.312,16.28743553,0,0,0,0,2/8/15 6:13
125,0,463,4573.846154,4120.512821,3914.871795,4337.948718,4493.846154,4396.923077,4315.384615,4507.179487,4590.25641,4156.923077,4282.051282,4149.74359,3992.820513,4221.025641,1664,1689,16.319,16.28743553,0,0,0,0,2/8/15 6:13
126,0,441,4570.769231,4121.538462,3927.179487,4336.923077,4493.333333,4401.025641,4315.384615,4505.641026,4602.564103,4153.846154,4292.820513,4170.25641,3988.717949,4186.153846,1664,1689,16.327,16.28743553,0,0,0,0,2/8/15 6:13
127,0,436,4581.025641,4109.74359,3930.769231,4331.282051,4487.692308,4389.230769,4315.384615,4514.871795,4605.128205,4149.74359,4288.205128,4175.384615,3977.948718,4190.25641,1664,1689,16.335,16.28743553,0,0,0,0,2/8/15 6:13
128,0,388,4591.282051,4103.076923,3911.794872,4331.794872,4488.717949,4380.512821,4315.384615,4524.615385,4601.538462,4150.25641,4275.897436,4155.384615,3972.307692,4214.871795,1663,1691,16.342,16.28743553,0,0,0,0,2/8/15 6:13
0,0,404,4586.666667,4115.384615,3903.076923,4336.923077,4501.538462,4394.871795,4315.384615,4523.076923,4602.051282,4148.205128,4281.025641,4151.282051,3982.564103,4202.564103,1664,1690,16.35,16.28743553,0,0,0,0,2/8/15 6:13
1,0,430,4572.307692,4119.487179,3908.717949,4329.230769,4515.384615,4396.410256,4315.384615,4519.487179,4599.487179,4139.487179,4287.179487,4157.435897,3987.692308,4199.487179,1663,1690,16.358,16.28743553,0,0,0,0,2/8/15 6:13
2,0,419,4560.512821,4108.717949,3905.641026,4322.564103,4512.307692,4376.923077,4315.384615,4522.564103,4594.358974,4136.410256,4280,4159.487179,3974.358974,4208.205128,1663,1691,16.366,16.28743553,0,0,0,0,2/8/15 6:13
3,0,496,4564.102564,4101.538462,3907.692308,4326.666667,4504.615385,4387.692308,4314.871795,4525.641026,4598.461538,4150.25641,4275.897436,4169.230769,3967.692308,4200.512821,1663,1692,16.374,16.28743553,0,0,0,0,2/8/15 6:13
4,0,479,4575.897436,4108.717949,3912.307692,4328.717949,4514.358974,4412.307692,4314.871795,4524.615385,4603.076923,4162.051282,4285.128205,4175.897436,3977.435897,4217.948718,1663,1692,16.381,16.28743553,0,0,0,0,2/8/15 6:13
5,0,454,4576.923077,4117.948718,3897.948718,4330.25641,4517.948718,4400.512821,4315.384615,4522.051282,4589.74359,4153.846154,4293.333333,4167.179487,3985.128205,4229.230769,1663,1692,16.389,16.28743553,0,0,0,0,2/8/15 6:13
6,0,454,4565.128205,4109.230769,3896.923077,4329.230769,4506.153846,4387.179487,4314.871795,4519.487179,4580,4149.74359,4290.769231,4167.692308,3984.615385,4200,1663,1691,16.397,16.28743553,0,0,0,0,2/8/15 6:13
7,0,0,4566.153846,4102.051282,3924.102564,4326.666667,4506.666667,4405.128205,4314.871795,4525.641026,4596.410256,4166.666667,4292.820513,4183.076923,3987.692308,4207.692308,1663,1690,16.405,16.28743553,0,0,0,0,2/8/15 6:13
8,0,408,4581.538462,4117.435897,3928.205128,4334.358974,4510.25641,4414.358974,4318.461538,4536.410256,4608.717949,4169.230769,4297.435897,4177.435897,3994.358974,4247.179487,1663,1691,16.413,16.41254234,0,0,0,0,2/8/15 6:13
9,0,426,4583.076923,4124.102564,3900.512821,4339.487179,4509.230769,4395.384615,4320.512821,4538.461538,4601.025641,4154.871795,4286.666667,4165.128205,3989.74359,4226.153846,1663,1693,16.42,16.41254234,0,0,0,0,2/8/15 6:13
10,0,439,4569.74359,4108.717949,3894.358974,4331.794872,4519.487179,4378.974359,4318.974359,4533.846154,4597.435897,4161.025641,4273.846154,4166.666667,3981.025641,4203.589744,1663,1693,16.426,16.41254234,0,0,0,0,2/8/15 6:13
11,0,436,4567.692308,4104.615385,3910.25641,4332.307692,4529.74359,4386.666667,4318.974359,4533.846154,4602.564103,4172.307692,4280,4163.076923,3987.692308,4235.897436,1663,1693,16.435,16.41254234,0,0,0,0,2/8/15 6:13
12,0,388,4574.871795,4109.230769,3913.333333,4335.897436,4527.179487,4404.102564,4320,4536.410256,4602.051282,4161.538462,4285.128205,4152.820513,3989.74359,4221.025641,1663,1694,16.442,16.41254234,0,0,0,0,2/8/15 6:13
13,0,463,4566.153846,4104.615385,3905.128205,4328.717949,4518.974359,4411.282051,4318.974359,4537.948718,4601.538462,4149.230769,4277.435897,4153.333333,3974.358974,4195.384615,1663,1693,16.45,16.41254234,0,0,0,0,2/8/15 6:13
14,0,439,4556.923077,4102.051282,3903.589744,4323.589744,4504.615385,4413.846154,4317.948718,4538.974359,4602.051282,4154.358974,4280.512821,4154.358974,3972.820513,4226.666667,1664,1693,16.458,16.41254234,0,0,0,0,2/8/15 6:13
15,0,436,4571.794872,4103.076923,3909.230769,4330.769231,4508.205128,4413.846154,4317.948718,4536.923077,4597.435897,4162.564103,4293.333333,4157.435897,3988.205128,4230.25641,1664,1692,16.465,16.41254234,0,0,0,0,2/8/15 6:13
16,0,0,4591.794872,4104.615385,3911.794872,4339.487179,4532.307692,4403.589744,4317.948718,4535.384615,4599.487179,4166.153846,4292.307692,4166.153846,3993.333333,4200,1664,1693,16.473,16.41254234,0,0,0,0,2/8/15 6:13
17,0,0,4587.179487,4109.230769,3902.051282,4338.461538,4536.410256,4390.769231,4317.948718,4536.410256,4600,4166.153846,4281.538462,4158.461538,3987.179487,4210.25641,1664,1690,16.482,16.41254234,0,0,0,0,2/8/15 6:13
18,0,0,4565.128205,4103.076923,3888.717949,4332.820513,4518.461538,4384.102564,4317.948718,4535.384615,4588.717949,4170.25641,4276.410256,4146.666667,3984.615385,4227.692308,1663,1691,16.49,16.41254234,0,0,0,0,2/8/15 6:13
19,0,0,4552.307692,4097.435897,3894.871795,4327.692308,4507.179487,4386.666667,4317.948718,4535.384615,4586.153846,4175.384615,4278.461538,4152.307692,3984.615385,4223.589744,1665,1691,16.498,16.41254234,0,0,0,0,2/8/15 6:13
20,0,0,4557.435897,4104.615385,3909.230769,4326.153846,4508.717949,4403.589744,4317.948718,4537.948718,4600.512821,4171.282051,4285.128205,4156.923077,3987.179487,4233.846154,1663,1692,16.506,16.41254234,0,0,0,0,2/8/15 6:13
21,0,0,4567.692308,4099.487179,3913.333333,4329.230769,4509.230769,4407.179487,4317.948718,4538.974359,4607.179487,4174.871795,4291.794872,4153.333333,3990.769231,4228.205128,1664,1693,16.514,16.41254234,0,0,0,0,2/8/15 6:13
22,0,0,4570.769231,4085.128205,3913.846154,4336.923077,4506.153846,4393.333333,4317.948718,4537.948718,4601.025641,4181.025641,4287.692308,4153.846154,3988.205128,4205.128205,1663,1692,16.522,16.41254234,0,0,0,0,2/8/15 6:13
23,0,0,4567.692308,4097.435897,3911.282051,4341.025641,4521.025641,4401.025641,4317.948718,4536.923077,4598.974359,4170.769231,4277.435897,4155.384615,3979.487179,4194.358974,1663,1694,16.53,16.41254234,0,0,0,0,2/8/15 6:13
24,0,0,4562.564103,4108.205128,3907.179487,4330.769231,4541.025641,4420,4317.948718,4536.410256,4601.538462,4170.769231,4273.846154,4154.871795,3971.282051,4183.589744,1664,1694,16.537,16.53764915,0,0,0,0,2/8/15 6:13
25,0,0,4556.923077,4090.769231,3908.205128,4323.076923,4531.794872,4406.153846,4317.948718,4537.435897,4601.025641,4186.153846,4281.025641,4155.384615,3973.333333,4200.512821,1664,1693,16.545,16.53764915,0,0,0,0,2/8/15 6:13
26,0,0,4569.74359,4088.717949,3910.25641,4333.333333,4523.076923,4390.25641,4317.948718,4538.461538,4600,4185.128205,4291.282051,4154.358974,3980,4246.666667,1664,1692,16.552,16.53764915,0,0,0,0,2/8/15 6:13
27,0,0,4588.205128,4105.641026,3909.230769,4343.076923,4522.051282,4401.538462,4318.461538,4543.076923,4605.128205,4185.641026,4287.179487,4154.871795,3982.051282,4245.128205,1664,1694,16.56,16.53764915,0,0,0,0,2/8/15 6:13
28,0,0,4582.051282,4109.230769,3913.846154,4342.564103,4515.384615,4415.384615,4317.948718,4551.282051,4613.846154,4203.589744,4276.923077,4152.307692,3986.153846,4216.410256,1665,1692,16.568,16.56892586,0,0,0,0,2/8/15 6:13
29,0,0,4566.666667,4106.153846,3914.358974,4341.538462,4530.769231,4413.846154,4317.948718,4555.897436,4608.717949,4202.564103,4278.974359,4142.564103,3990.769231,4217.948718,1664,1693,16.576,16.56892586,0,0,0,0,2/8/15 6:13
30,0,0,4572.820513,4104.615385,3907.179487,4336.923077,4540,4406.153846,4318.974359,4553.846154,4598.974359,4193.333333,4283.076923,4135.384615,3986.153846,4235.897436,1665,1692,16.584,16.56892586,0,0,0,0,2/8/15 6:13
31,0,0,4586.666667,4108.205128,3915.897436,4335.897436,4513.846154,4407.179487,4316.410256,4555.897436,4606.666667,4195.897436,4281.538462,4138.461538,3981.025641,4245.641026,1665,1693,16.592,16.56892586,0,0,0,0,2/8/15 6:13
32,0,0,4588.205128,4117.435897,3928.717949,4344.615385,4496.410256,4416.923077,4312.307692,4558.461538,4614.358974,4193.333333,4280.512821,4142.051282,3986.153846,4228.717949,1665,1693,16.6,16.56892586,0,0,0,0,2/8/15 6:13
33,0,0,4584.615385,4106.666667,3931.794872,4341.538462,4499.487179,4411.794872,4311.282051,4552.820513,4605.641026,4181.538462,4279.487179,4141.025641,3987.692308,4209.230769,1665,1692,16.608,16.56892586,0,0,0,0,2/8/15 6:13
34,0,0,4583.589744,4088.717949,3926.666667,4328.717949,4493.333333,4395.384615,4312.307692,4550.25641,4600,4171.794872,4282.051282,4134.871795,3983.589744,4233.846154,1664,1693,16.616,16.56892586,0,0,0,0,2/8/15 6:13
35,0,0,4590.25641,4099.487179,3909.230769,4334.358974,4490.25641,4399.487179,4313.333333,4555.897436,4603.076923,4174.871795,4286.666667,4124.615385,3987.179487,4251.794872,1664,1692,16.624,16.56892586,0,0,0,0,2/8/15 6:13
36,0,0,4601.538462,4113.846154,3900,4346.153846,4489.74359,4416.410256,4312.820513,4556.410256,4606.153846,4180,4280,4120.512821,3989.230769,4215.897436,1663,1692,16.63,16.56892586,0,0,0,0,2/8/15 6:13
37,0,0,4592.820513,4106.153846,3909.74359,4340,4492.820513,4410.769231,4312.307692,4543.589744,4599.487179,4173.333333,4275.897436,4122.051282,3985.128205,4219.487179,1663,1691,16.637,16.56892586,0,0,0,0,2/8/15 6:13
38,0,0,4578.974359,4104.102564,3912.820513,4330.769231,4500.512821,4395.897436,4315.897436,4533.333333,4586.153846,4171.282051,4289.230769,4118.974359,3989.230769,4253.333333,1663,1692,16.645,16.56892586,0,0,0,0,2/8/15 6:13
39,0,0,4589.230769,4105.641026,3908.717949,4335.897436,4494.871795,4395.897436,4320.512821,4531.794872,4590.25641,4185.128205,4294.358974,4118.974359,3995.897436,4232.820513,1664,1690,16.653,16.56892586,0,0,0,0,2/8/15 6:13
40,0,0,4600.512821,4093.333333,3906.153846,4338.974359,4493.846154,4395.897436,4320,4527.179487,4602.051282,4189.74359,4281.025641,4119.487179,3987.692308,4224.102564,1662,1692,16.661,16.66275787,0,0,0,0,2/8/15 6:13
41,0,0,4595.897436,4091.282051,3896.923077,4332.820513,4510.25641,4385.128205,4318.974359,4521.538462,4593.846154,4185.128205,4277.435897,4117.435897,3980.512821,4236.923077,1663,1691,16.67,16.66275787,0,0,0,0,2/8/15 6:13
42,0,0,4591.794872,4100.512821,3898.461538,4335.384615,4504.615385,4384.102564,4320,4517.948718,4584.102564,4187.692308,4285.641026,4118.461538,3987.692308,4219.487179,1663,1691,16.678,16.66275787,0,0,0,0,2/8/15 6:13
43,0,0,4578.974359,4094.871795,3909.74359,4340.512821,4492.307692,4400.512821,4320,4521.538462,4592.307692,4188.205128,4283.589744,4121.025641,3987.179487,4222.564103,1663,1692,16.685,16.66275787,0,0,0,0,2/8/15 6:13
44,0,0,4564.615385,4087.179487,3904.615385,4331.794872,4504.102564,4411.282051,4318.974359,4532.307692,4597.948718,4182.564103,4275.384615,4122.051282,3976.923077,4247.692308,1663,1691,16.693,16.66275787,0,0,0,0,2/8/15 6:13
45,0,0,4574.871795,4096.410256,3894.871795,4325.641026,4504.615385,4408.205128,4318.461538,4534.871795,4595.384615,4176.923077,4268.717949,4122.051282,3974.358974,4218.974359,1662,1691,16.701,16.66275787,0,0,0,0,2/8/15 6:13
46,0,0,4591.282051,4095.897436,3895.384615,4330.25641,4489.230769,4401.025641,4318.461538,4526.153846,4592.820513,4174.358974,4263.589744,4112.307692,3974.871795,4179.487179,1663,1691,16.709,16.66275787,0,0,0,0,2/8/15 6:13
47,0,0,4585.641026,4083.076923,3895.384615,4332.307692,4486.153846,4389.230769,4317.948718,4523.589744,4587.179487,4171.794872,4269.230769,4101.025641,3970.25641,4203.076923,1662,1691,16.716,16.66275787,0,0,0,0,2/8/15 6:13
48,0,0,4579.487179,4089.74359,3891.282051,4328.717949,4488.205128,4382.051282,4317.948718,4525.641026,4584.102564,4165.641026,4277.435897,4100.512821,3970.25641,4245.641026,1662,1691,16.725,16.66275787,0,0,0,0,2/8/15 6:13
49,0,0,4589.74359,4102.051282,3894.871795,4332.307692,4493.846154,4392.820513,4317.948718,4520.512821,4587.692308,4167.179487,4277.435897,4104.615385,3979.487179,4247.179487,1662,1691,16.732,16.66275787,0,0,0,0,2/8/15 6:13
50,0,0,4594.871795,4095.897436,3906.153846,4334.358974,4494.871795,4401.538462,4317.948718,4523.589744,4596.410256,4167.179487,4278.974359,4114.871795,3982.051282,4211.794872,1662,1692,16.74,16.66275787,0,0,0,0,2/8/15 6:13
51,0,0,4578.974359,4087.692308,3906.666667,4325.128205,4484.615385,4398.461538,4317.948718,4535.384615,4600.512821,4154.358974,4282.051282,4121.025641,3976.410256,4176.410256,1661,1693,16.748,16.66275787,0,0,0,0,2/8/15 6:13
52,0,0,4569.230769,4084.102564,3896.410256,4318.461538,4485.128205,4406.153846,4317.948718,4532.307692,4594.871795,4152.820513,4276.410256,4112.820513,3977.435897,4180,1662,1693,16.756,16.66275787,0,0,0,0,2/8/15 6:13
53,0,0,4587.179487,4073.333333,3896.410256,4324.615385,4498.461538,4416.923077,4317.948718,4521.538462,4585.641026,4158.974359,4275.384615,4106.153846,3979.487179,4229.230769,1663,1692,16.763,16.66275787,0,0,0,0,2/8/15 6:13
54,0,0,4601.025641,4073.846154,3897.948718,4329.74359,4490.25641,4404.615385,4317.948718,4520.512821,4580,4154.871795,4281.538462,4105.641026,3977.948718,4259.487179,1663,1693,16.771,16.66275787,0,0,0,0,2/8/15 6:13
55,0,0,4597.948718,4085.641026,3890.769231,4326.153846,4481.025641,4390.769231,4317.948718,4522.564103,4586.666667,4156.410256,4282.564103,4105.128205,3980.512821,4221.025641,1662,1692,16.78,16.66275787,0,0,0,0,2/8/15 6:13
56,0,0,4587.179487,4086.153846,3891.282051,4325.128205,4482.051282,4389.74359,4317.948718,4518.974359,4594.358974,4170.25641,4280.512821,4105.641026,3987.179487,4191.282051,1662,1693,16.788,16.78786469,0,0,0,0,2/8/15 6:13
57,0,0,4575.384615,4083.589744,3896.410256,4325.641026,4473.846154,4382.051282,4317.948718,4515.384615,4589.74359,4176.923077,4278.974359,4100.512821,3989.74359,4216.923077,1662,1691,16.796,16.78786469,0,0,0,0,2/8/15 6:13
58,0,0,4585.641026,4089.74359,3893.846154,4326.153846,4485.641026,4383.589744,4317.948718,4519.487179,4589.74359,4173.846154,4285.641026,4087.692308,3992.307692,4233.333333,1662,1692,16.804,16.78786469,0,0,0,0,2/8/15 6:13
59,0,0,4604.615385,4093.846154,3891.794872,4327.692308,4511.282051,4403.589744,4317.948718,4524.102564,4601.025641,4170.769231,4294.358974,4090.769231,3991.282051,4216.410256,1663,1691,16.812,16.78786469,0,0,0,0,2/8/15 6:13
60,0,0,4596.923077,4090.769231,3891.282051,4326.153846,4513.846154,4406.666667,4317.948718,4524.102564,4603.076923,4170.769231,4291.282051,4103.076923,3985.641026,4204.615385,1662,1691,16.819,16.78786469,0,0,0,0,2/8/15 6:13
